x,y,color,centroid_x,centroid_y
19,37,0,-50,-50
19,38,0,-50,-50
19,39,8,23.3672,27.3136
19,40,8,23.3672,27.3136
19,41,8,23.3672,27.3136
19,42,0,-50,-50
19,43,0,-50,-50
19,44,0,-50,-50
19,45,0,-50,-50
19,46,0,-50,-50
19,47,0,-50,-50
19,48,0,-50,-50
19,49,8,23.3672,27.3136
20,-49,0,-50,-50
20,-48,0,-50,-50
20,-47,0,-50,-50
20,-46,0,-50,-50
20,-45,0,-50,-50
20,-44,0,-50,-50
20,-43,0,-50,-50
20,-42,0,-50,-50
20,-41,0,-50,-50
20,-40,0,-50,-50
20,-39,0,-50,-50
20,-38,0,-50,-50
20,-37,0,-50,-50
20,-36,0,-50,-50
20,-35,5,-0.424353,-23.2557
20,-34,0,-50,-50
20,-33,5,-0.424353,-23.2557
20,-32,0,-50,-50
20,-31,0,-50,-50
20,-30,5,-0.424353,-23.2557
20,-29,0,-50,-50
20,-28,5,-0.424353,-23.2557
20,-27,0,-50,-50
20,-26,0,-50,-50
20,-25,5,-0.424353,-23.2557
20,-24,0,-50,-50
20,-23,0,-50,-50
20,-22,5,-0.424353,-23.2557
20,-21,5,-0.424353,-23.2557
20,-20,5,-0.424353,-23.2557
20,-19,0,-50,-50
20,-18,0,-50,-50
20,-17,0,-50,-50
20,-16,0,-50,-50
20,-15,0,-50,-50
20,-14,0,-50,-50
20,-13,5,-0.424353,-23.2557
20,-12,0,-50,-50
20,-11,0,-50,-50
20,-10,7,3.28255,-1.07213
20,-9,0,-50,-50
20,-8,0,-50,-50
20,-7,7,3.28255,-1.07213
20,-6,0,-50,-50
20,-5,0,-50,-50
20,-4,0,-50,-50
20,-3,7,3.28255,-1.07213
20,-2,0,-50,-50
20,-1,0,-50,-50
20,0,3,12.975,16.0382
20,1,3,12.975,16.0382
20,2,3,12.975,16.0382
20,3,3,12.975,16.0382
20,4,3,12.975,16.0382
20,5,3,12.975,16.0382
20,6,3,12.975,16.0382
20,7,3,12.975,16.0382
20,8,3,12.975,16.0382
20,9,3,12.975,16.0382
20,10,3,12.975,16.0382
20,11,3,12.975,16.0382
20,12,3,12.975,16.0382
20,13,3,12.975,16.0382
20,14,3,12.975,16.0382
20,15,3,12.975,16.0382
20,16,3,12.975,16.0382
20,17,3,12.975,16.0382
20,18,3,12.975,16.0382
20,19,3,12.975,16.0382
20,20,3,12.975,16.0382
20,21,3,12.975,16.0382
20,22,3,12.975,16.0382
20,23,3,12.975,16.0382
20,24,8,23.3672,27.3136
20,25,8,23.3672,27.3136
20,26,8,23.3672,27.3136
20,27,8,23.3672,27.3136
20,28,8,23.3672,27.3136
20,29,8,23.3672,27.3136
20,30,8,23.3672,27.3136
20,31,8,23.3672,27.3136
20,32,8,23.3672,27.3136
20,33,8,23.3672,27.3136
20,34,8,23.3672,27.3136
20,35,0,-50,-50
20,36,8,23.3672,27.3136
20,37,0,-50,-50
20,38,0,-50,-50
20,39,8,23.3672,27.3136
20,40,0,-50,-50
20,41,0,-50,-50
20,42,8,23.3672,27.3136
20,43,8,23.3672,27.3136
20,44,0,-50,-50
20,45,8,23.3672,27.3136
20,46,0,-50,-50
20,47,0,-50,-50
20,48,0,-50,-50
20,49,0,-50,-50
21,-49,0,-50,-50
21,-48,0,-50,-50
21,-47,0,-50,-50
21,-46,0,-50,-50
21,-45,0,-50,-50
21,-44,5,-0.424353,-23.2557
21,-43,0,-50,-50
21,-42,5,-0.424353,-23.2557
21,-41,0,-50,-50
21,-40,0,-50,-50
21,-39,0,-50,-50
21,-38,0,-50,-50
21,-37,0,-50,-50
21,-36,0,-50,-50
21,-35,0,-50,-50
21,-34,5,-0.424353,-23.2557
21,-33,5,-0.424353,-23.2557
21,-32,5,-0.424353,-23.2557
21,-31,0,-50,-50
21,-30,5,-0.424353,-23.2557
21,-29,0,-50,-50
21,-28,5,-0.424353,-23.2557
21,-27,5,-0.424353,-23.2557
21,-26,5,-0.424353,-23.2557
21,-25,0,-50,-50
21,-24,0,-50,-50
21,-23,0,-50,-50
21,-22,5,-0.424353,-23.2557
21,-21,0,-50,-50
21,-20,0,-50,-50
21,-19,5,-0.424353,-23.2557
21,-18,5,-0.424353,-23.2557
21,-17,0,-50,-50
21,-16,0,-50,-50
21,-15,5,-0.424353,-23.2557
21,-14,0,-50,-50
21,-13,5,-0.424353,-23.2557
21,-12,0,-50,-50
21,-11,7,3.28255,-1.07213
21,-10,0,-50,-50
21,-9,7,3.28255,-1.07213
21,-8,7,3.28255,-1.07213
21,-7,7,3.28255,-1.07213
21,-6,7,3.28255,-1.07213
21,-5,7,3.28255,-1.07213
21,-4,7,3.28255,-1.07213
21,-3,7,3.28255,-1.07213
21,-2,0,-50,-50
21,-1,3,12.975,16.0382
21,0,3,12.975,16.0382
21,1,3,12.975,16.0382
21,2,3,12.975,16.0382
21,3,3,12.975,16.0382
21,4,3,12.975,16.0382
21,5,3,12.975,16.0382
21,6,3,12.975,16.0382
21,7,3,12.975,16.0382
21,8,3,12.975,16.0382
21,9,3,12.975,16.0382
21,10,3,12.975,16.0382
21,11,3,12.975,16.0382
21,12,3,12.975,16.0382
21,13,3,12.975,16.0382
21,14,3,12.975,16.0382
21,15,3,12.975,16.0382
21,16,3,12.975,16.0382
21,17,3,12.975,16.0382
21,18,3,12.975,16.0382
21,19,3,12.975,16.0382
21,20,3,12.975,16.0382
21,21,3,12.975,16.0382
21,22,8,23.3672,27.3136
21,23,8,23.3672,27.3136
21,24,8,23.3672,27.3136
21,25,8,23.3672,27.3136
21,26,8,23.3672,27.3136
21,27,8,23.3672,27.3136
21,28,0,-50,-50
21,29,8,23.3672,27.3136
21,30,8,23.3672,27.3136
21,31,8,23.3672,27.3136
21,32,0,-50,-50
21,33,0,-50,-50
21,34,8,23.3672,27.3136
21,35,0,-50,-50
21,36,8,23.3672,27.3136
21,37,0,-50,-50
21,38,0,-50,-50
21,39,0,-50,-50
21,40,0,-50,-50
21,41,8,23.3672,27.3136
21,42,8,23.3672,27.3136
21,43,0,-50,-50
21,44,0,-50,-50
21,45,0,-50,-50
21,46,0,-50,-50
21,47,0,-50,-50
21,48,0,-50,-50
21,49,0,-50,-50
22,-49,0,-50,-50
22,-48,0,-50,-50
22,-47,0,-50,-50
22,-46,0,-50,-50
22,-45,0,-50,-50
22,-44,0,-50,-50
22,-43,0,-50,-50
22,-42,0,-50,-50
22,-41,0,-50,-50
22,-40,0,-50,-50
22,-39,0,-50,-50
22,-38,0,-50,-50
22,-37,0,-50,-50
22,-36,0,-50,-50
22,-35,0,-50,-50
22,-34,0,-50,-50
22,-33,0,-50,-50
22,-32,5,-0.424353,-23.2557
22,-31,0,-50,-50
22,-30,0,-50,-50
22,-29,0,-50,-50
22,-28,0,-50,-50
22,-27,0,-50,-50
22,-26,0,-50,-50
22,-25,0,-50,-50
22,-24,0,-50,-50
22,-23,0,-50,-50
22,-22,0,-50,-50
22,-21,0,-50,-50
22,-20,0,-50,-50
22,-19,5,-0.424353,-23.2557
22,-18,0,-50,-50
22,-17,0,-50,-50
22,-16,5,-0.424353,-23.2557
22,-15,5,-0.424353,-23.2557
22,-14,5,-0.424353,-23.2557
22,-13,0,-50,-50
22,-12,5,-0.424353,-23.2557
22,-11,0,-50,-50
22,-10,0,-50,-50
22,-9,7,3.28255,-1.07213
22,-8,7,3.28255,-1.07213
22,-7,7,3.28255,-1.07213
22,-6,0,-50,-50
22,-5,0,-50,-50
22,-4,0,-50,-50
22,-3,7,3.28255,-1.07213
22,-2,0,-50,-50
22,-1,0,-50,-50
22,0,0,-50,-50
22,1,0,-50,-50
22,2,3,12.975,16.0382
22,3,3,12.975,16.0382
22,4,3,12.975,16.0382
22,5,3,12.975,16.0382
22,6,3,12.975,16.0382
22,7,3,12.975,16.0382
22,8,3,12.975,16.0382
22,9,3,12.975,16.0382
22,10,3,12.975,16.0382
22,11,3,12.975,16.0382
22,12,3,12.975,16.0382
22,13,3,12.975,16.0382
22,14,3,12.975,16.0382
22,15,3,12.975,16.0382
22,16,3,12.975,16.0382
22,17,3,12.975,16.0382
22,18,3,12.975,16.0382
22,19,3,12.975,16.0382
22,20,3,12.975,16.0382
22,21,3,12.975,16.0382
22,22,8,23.3672,27.3136
22,23,8,23.3672,27.3136
22,24,8,23.3672,27.3136
22,25,8,23.3672,27.3136
22,26,8,23.3672,27.3136
22,27,8,23.3672,27.3136
22,28,0,-50,-50
22,29,8,23.3672,27.3136
22,30,0,-50,-50
22,31,8,23.3672,27.3136
22,32,8,23.3672,27.3136
22,33,8,23.3672,27.3136
22,34,0,-50,-50
22,35,0,-50,-50
22,36,0,-50,-50
22,37,0,-50,-50
22,38,0,-50,-50
22,39,0,-50,-50
22,40,0,-50,-50
22,41,8,23.3672,27.3136
22,42,0,-50,-50
22,43,8,23.3672,27.3136
22,44,0,-50,-50
22,45,0,-50,-50
22,46,0,-50,-50
22,47,0,-50,-50
22,48,0,-50,-50
22,49,0,-50,-50
23,-49,0,-50,-50
23,-48,0,-50,-50
23,-47,0,-50,-50
23,-46,0,-50,-50
23,-45,0,-50,-50
23,-44,0,-50,-50
23,-43,0,-50,-50
23,-42,0,-50,-50
23,-41,0,-50,-50
23,-40,0,-50,-50
23,-39,0,-50,-50
23,-38,0,-50,-50
23,-37,0,-50,-50
23,-36,5,-0.424353,-23.2557
23,-35,5,-0.424353,-23.2557
23,-34,0,-50,-50
23,-33,0,-50,-50
23,-32,0,-50,-50
23,-31,0,-50,-50
23,-30,5,-0.424353,-23.2557
23,-29,0,-50,-50
23,-28,0,-50,-50
23,-27,0,-50,-50
23,-26,0,-50,-50
23,-25,0,-50,-50
23,-24,0,-50,-50
23,-23,5,-0.424353,-23.2557
23,-22,5,-0.424353,-23.2557
23,-21,0,-50,-50
23,-20,0,-50,-50
23,-19,5,-0.424353,-23.2557
23,-18,5,-0.424353,-23.2557
23,-17,0,-50,-50
23,-16,5,-0.424353,-23.2557
23,-15,5,-0.424353,-23.2557
23,-14,0,-50,-50
23,-13,0,-50,-50
23,-12,0,-50,-50
23,-11,0,-50,-50
23,-10,0,-50,-50
23,-9,0,-50,-50
23,-8,0,-50,-50
23,-7,0,-50,-50
23,-6,0,-50,-50
23,-5,0,-50,-50
23,-4,0,-50,-50
23,-3,3,12.975,16.0382
23,-2,0,-50,-50
23,-1,3,12.975,16.0382
23,0,3,12.975,16.0382
23,1,3,12.975,16.0382
23,2,3,12.975,16.0382
23,3,3,12.975,16.0382
23,4,3,12.975,16.0382
23,5,0,-50,-50
23,6,3,12.975,16.0382
23,7,3,12.975,16.0382
23,8,3,12.975,16.0382
23,9,3,12.975,16.0382
23,10,3,12.975,16.0382
23,11,3,12.975,16.0382
23,12,3,12.975,16.0382
23,13,3,12.975,16.0382
23,14,3,12.975,16.0382
23,15,3,12.975,16.0382
23,16,3,12.975,16.0382
23,17,3,12.975,16.0382
23,18,0,-50,-50
23,19,3,12.975,16.0382
23,20,8,23.3672,27.3136
23,21,8,23.3672,27.3136
23,22,8,23.3672,27.3136
23,23,8,23.3672,27.3136
23,24,8,23.3672,27.3136
23,25,8,23.3672,27.3136
23,26,8,23.3672,27.3136
23,27,8,23.3672,27.3136
23,28,8,23.3672,27.3136
23,29,8,23.3672,27.3136
23,30,0,-50,-50
23,31,0,-50,-50
23,32,8,23.3672,27.3136
23,33,0,-50,-50
23,34,0,-50,-50
23,35,8,23.3672,27.3136
23,36,0,-50,-50
23,37,8,23.3672,27.3136
23,38,0,-50,-50
23,39,0,-50,-50
23,40,8,23.3672,27.3136
23,41,0,-50,-50
23,42,0,-50,-50
23,43,0,-50,-50
23,44,0,-50,-50
23,45,0,-50,-50
23,46,0,-50,-50
23,47,0,-50,-50
23,48,0,-50,-50
23,49,0,-50,-50
24,-49,0,-50,-50
24,-48,0,-50,-50
24,-47,0,-50,-50
24,-46,5,-0.424353,-23.2557
24,-45,0,-50,-50
24,-44,0,-50,-50
24,-43,0,-50,-50
24,-42,0,-50,-50
24,-41,0,-50,-50
24,-40,0,-50,-50
24,-39,0,-50,-50
24,-38,0,-50,-50
24,-37,0,-50,-50
24,-36,0,-50,-50
24,-35,0,-50,-50
24,-34,0,-50,-50
24,-33,0,-50,-50
24,-32,0,-50,-50
24,-31,0,-50,-50
24,-30,0,-50,-50
24,-29,0,-50,-50
24,-28,0,-50,-50
24,-27,0,-50,-50
24,-26,0,-50,-50
24,-25,0,-50,-50
24,-24,0,-50,-50
24,-23,0,-50,-50
24,-22,5,-0.424353,-23.2557
24,-21,0,-50,-50
24,-20,0,-50,-50
24,-19,5,-0.424353,-23.2557
24,-18,5,-0.424353,-23.2557
24,-17,5,-0.424353,-23.2557
24,-16,5,-0.424353,-23.2557
24,-15,0,-50,-50
24,-14,0,-50,-50
24,-13,0,-50,-50
24,-12,5,-0.424353,-23.2557
24,-11,0,-50,-50
24,-10,0,-50,-50
24,-9,0,-50,-50
24,-8,0,-50,-50
24,-7,0,-50,-50
24,-6,7,3.28255,-1.07213
24,-5,0,-50,-50
24,-4,0,-50,-50
24,-3,3,12.975,16.0382
24,-2,3,12.975,16.0382
24,-1,0,-50,-50
24,0,3,12.975,16.0382
24,1,3,12.975,16.0382
24,2,3,12.975,16.0382
24,3,3,12.975,16.0382
24,4,3,12.975,16.0382
24,5,3,12.975,16.0382
24,6,3,12.975,16.0382
24,7,3,12.975,16.0382
24,8,0,-50,-50
24,9,3,12.975,16.0382
24,10,3,12.975,16.0382
24,11,3,12.975,16.0382
24,12,3,12.975,16.0382
24,13,3,12.975,16.0382
24,14,3,12.975,16.0382
24,15,3,12.975,16.0382
24,16,3,12.975,16.0382
24,17,3,12.975,16.0382
24,18,3,12.975,16.0382
24,19,8,23.3672,27.3136
24,20,0,-50,-50
24,21,8,23.3672,27.3136
24,22,8,23.3672,27.3136
24,23,8,23.3672,27.3136
24,24,8,23.3672,27.3136
24,25,8,23.3672,27.3136
24,26,8,23.3672,27.3136
24,27,8,23.3672,27.3136
24,28,8,23.3672,27.3136
24,29,8,23.3672,27.3136
24,30,8,23.3672,27.3136
24,31,0,-50,-50
24,32,0,-50,-50
24,33,8,23.3672,27.3136
24,34,8,23.3672,27.3136
24,35,8,23.3672,27.3136
24,36,0,-50,-50
24,37,0,-50,-50
24,38,8,23.3672,27.3136
24,39,0,-50,-50
24,40,0,-50,-50
24,41,8,23.3672,27.3136
24,42,0,-50,-50
24,43,0,-50,-50
24,44,8,23.3672,27.3136
24,45,0,-50,-50
24,46,0,-50,-50
24,47,0,-50,-50
24,48,0,-50,-50
24,49,8,23.3672,27.3136
25,-49,0,-50,-50
25,-48,0,-50,-50
25,-47,0,-50,-50
25,-46,0,-50,-50
25,-45,0,-50,-50
25,-44,0,-50,-50
25,-43,0,-50,-50
25,-42,0,-50,-50
25,-41,0,-50,-50
25,-40,0,-50,-50
25,-39,0,-50,-50
25,-38,0,-50,-50
25,-37,0,-50,-50
25,-36,0,-50,-50
25,-35,0,-50,-50
25,-34,0,-50,-50
25,-33,0,-50,-50
25,-32,0,-50,-50
25,-31,0,-50,-50
25,-30,0,-50,-50
25,-29,0,-50,-50
25,-28,0,-50,-50
25,-27,0,-50,-50
25,-26,0,-50,-50
25,-25,0,-50,-50
25,-24,0,-50,-50
25,-23,5,-0.424353,-23.2557
25,-22,0,-50,-50
25,-21,0,-50,-50
25,-20,5,-0.424353,-23.2557
25,-19,5,-0.424353,-23.2557
25,-18,0,-50,-50
25,-17,0,-50,-50
25,-16,5,-0.424353,-23.2557
25,-15,0,-50,-50
25,-14,0,-50,-50
25,-13,0,-50,-50
25,-12,0,-50,-50
25,-11,0,-50,-50
25,-10,0,-50,-50
25,-9,0,-50,-50
25,-8,0,-50,-50
25,-7,7,3.28255,-1.07213
25,-6,0,-50,-50
25,-5,0,-50,-50
25,-4,0,-50,-50
25,-3,0,-50,-50
25,-2,0,-50,-50
25,-1,0,-50,-50
25,0,3,12.975,16.0382
25,1,0,-50,-50
25,2,3,12.975,16.0382
25,3,0,-50,-50
25,4,3,12.975,16.0382
25,5,3,12.975,16.0382
25,6,3,12.975,16.0382
25,7,3,12.975,16.0382
25,8,3,12.975,16.0382
25,9,3,12.975,16.0382
25,10,3,12.975,16.0382
25,11,0,-50,-50
25,12,3,12.975,16.0382
25,13,3,12.975,16.0382
25,14,3,12.975,16.0382
25,15,3,12.975,16.0382
25,16,3,12.975,16.0382
25,17,8,23.3672,27.3136
25,18,8,23.3672,27.3136
25,19,8,23.3672,27.3136
25,20,0,-50,-50
25,21,8,23.3672,27.3136
25,22,8,23.3672,27.3136
25,23,8,23.3672,27.3136
25,24,8,23.3672,27.3136
25,25,0,-50,-50
25,26,0,-50,-50
25,27,8,23.3672,27.3136
25,28,0,-50,-50
25,29,0,-50,-50
25,30,0,-50,-50
25,31,0,-50,-50
25,32,0,-50,-50
25,33,0,-50,-50
25,34,0,-50,-50
25,35,0,-50,-50
25,36,0,-50,-50
25,37,0,-50,-50
25,38,0,-50,-50
25,39,8,23.3672,27.3136
25,40,0,-50,-50
25,41,0,-50,-50
25,42,0,-50,-50
25,43,0,-50,-50
25,44,0,-50,-50
25,45,0,-50,-50
25,46,0,-50,-50
25,47,0,-50,-50
25,48,0,-50,-50
25,49,0,-50,-50
26,-49,0,-50,-50
26,-48,0,-50,-50
26,-47,0,-50,-50
26,-46,0,-50,-50
26,-45,0,-50,-50
26,-44,0,-50,-50
26,-43,0,-50,-50
26,-42,0,-50,-50
26,-41,0,-50,-50
26,-40,0,-50,-50
26,-39,0,-50,-50
26,-38,5,-0.424353,-23.2557
26,-37,0,-50,-50
26,-36,5,-0.424353,-23.2557
26,-35,0,-50,-50
26,-34,0,-50,-50
26,-33,0,-50,-50
26,-32,0,-50,-50
26,-31,0,-50,-50
26,-30,5,-0.424353,-23.2557
26,-29,0,-50,-50
26,-28,0,-50,-50
26,-27,0,-50,-50
26,-26,0,-50,-50
26,-25,5,-0.424353,-23.2557
26,-24,0,-50,-50
26,-23,0,-50,-50
26,-22,0,-50,-50
26,-21,0,-50,-50
26,-20,0,-50,-50
26,-19,0,-50,-50
26,-18,0,-50,-50
26,-17,0,-50,-50
26,-16,0,-50,-50
26,-15,0,-50,-50
26,-14,0,-50,-50
26,-13,0,-50,-50
26,-12,0,-50,-50
26,-11,7,3.28255,-1.07213
26,-10,0,-50,-50
26,-9,7,3.28255,-1.07213
26,-8,0,-50,-50
26,-7,0,-50,-50
26,-6,0,-50,-50
26,-5,0,-50,-50
26,-4,0,-50,-50
26,-3,0,-50,-50
26,-2,0,-50,-50
26,-1,0,-50,-50
26,0,0,-50,-50
26,1,3,12.975,16.0382
26,2,0,-50,-50
26,3,3,12.975,16.0382
26,4,3,12.975,16.0382
26,5,0,-50,-50
26,6,3,12.975,16.0382
26,7,3,12.975,16.0382
26,8,3,12.975,16.0382
26,9,0,-50,-50
26,10,3,12.975,16.0382
26,11,3,12.975,16.0382
26,12,3,12.975,16.0382
26,13,3,12.975,16.0382
26,14,3,12.975,16.0382
26,15,3,12.975,16.0382
26,16,8,23.3672,27.3136
26,17,0,-50,-50
26,18,8,23.3672,27.3136
26,19,8,23.3672,27.3136
26,20,8,23.3672,27.3136
26,21,8,23.3672,27.3136
26,22,0,-50,-50
26,23,8,23.3672,27.3136
26,24,8,23.3672,27.3136
26,25,8,23.3672,27.3136
26,26,8,23.3672,27.3136
26,27,8,23.3672,27.3136
26,28,0,-50,-50
26,29,8,23.3672,27.3136
26,30,8,23.3672,27.3136
26,31,0,-50,-50
26,32,0,-50,-50
26,33,0,-50,-50
26,34,8,23.3672,27.3136
26,35,0,-50,-50
26,36,0,-50,-50
26,37,0,-50,-50
26,38,0,-50,-50
26,39,0,-50,-50
26,40,8,23.3672,27.3136
26,41,0,-50,-50
26,42,0,-50,-50
26,43,0,-50,-50
26,44,0,-50,-50
26,45,0,-50,-50
26,46,0,-50,-50
26,47,0,-50,-50
26,48,0,-50,-50
26,49,8,23.3672,27.3136
27,-49,0,-50,-50
27,-48,0,-50,-50
27,-47,0,-50,-50
27,-46,0,-50,-50
27,-45,0,-50,-50
27,-44,0,-50,-50
27,-43,0,-50,-50
27,-42,0,-50,-50
27,-41,0,-50,-50
27,-40,0,-50,-50
27,-39,0,-50,-50
27,-38,0,-50,-50
27,-37,0,-50,-50
27,-36,0,-50,-50
27,-35,0,-50,-50
27,-34,0,-50,-50
27,-33,0,-50,-50
27,-32,0,-50,-50
27,-31,0,-50,-50
27,-30,0,-50,-50
27,-29,0,-50,-50
27,-28,5,-0.424353,-23.2557
27,-27,0,-50,-50
27,-26,0,-50,-50
27,-25,0,-50,-50
27,-24,0,-50,-50
27,-23,0,-50,-50
27,-22,0,-50,-50
27,-21,0,-50,-50
27,-20,0,-50,-50
27,-19,0,-50,-50
27,-18,0,-50,-50
27,-17,0,-50,-50
27,-16,0,-50,-50
27,-15,5,-0.424353,-23.2557
27,-14,0,-50,-50
27,-13,5,-0.424353,-23.2557
27,-12,0,-50,-50
27,-11,0,-50,-50
27,-10,0,-50,-50
27,-9,0,-50,-50
27,-8,0,-50,-50
27,-7,7,3.28255,-1.07213
27,-6,0,-50,-50
27,-5,0,-50,-50
27,-4,0,-50,-50
27,-3,0,-50,-50
27,-2,3,12.975,16.0382
27,-1,0,-50,-50
27,0,0,-50,-50
27,1,0,-50,-50
27,2,3,12.975,16.0382
27,3,3,12.975,16.0382
27,4,3,12.975,16.0382
27,5,3,12.975,16.0382
27,6,3,12.975,16.0382
27,7,0,-50,-50
27,8,3,12.975,16.0382
27,9,3,12.975,16.0382
27,10,3,12.975,16.0382
27,11,3,12.975,16.0382
27,12,3,12.975,16.0382
27,13,0,-50,-50
27,14,3,12.975,16.0382
27,15,8,23.3672,27.3136
27,16,8,23.3672,27.3136
27,17,0,-50,-50
27,18,8,23.3672,27.3136
27,19,0,-50,-50
27,20,8,23.3672,27.3136
27,21,8,23.3672,27.3136
27,22,0,-50,-50
27,23,8,23.3672,27.3136
27,24,8,23.3672,27.3136
27,25,8,23.3672,27.3136
27,26,0,-50,-50
27,27,0,-50,-50
27,28,8,23.3672,27.3136
27,29,0,-50,-50
27,30,0,-50,-50
27,31,8,23.3672,27.3136
27,32,0,-50,-50
27,33,0,-50,-50
27,34,0,-50,-50
27,35,8,23.3672,27.3136
27,36,8,23.3672,27.3136
27,37,0,-50,-50
27,38,0,-50,-50
27,39,0,-50,-50
27,40,0,-50,-50
27,41,0,-50,-50
27,42,0,-50,-50
27,43,0,-50,-50
27,44,0,-50,-50
27,45,0,-50,-50
27,46,0,-50,-50
27,47,0,-50,-50
27,48,0,-50,-50
27,49,0,-50,-50
28,-49,0,-50,-50
28,-48,0,-50,-50
28,-47,0,-50,-50
28,-46,0,-50,-50
28,-45,0,-50,-50
28,-44,0,-50,-50
28,-43,0,-50,-50
28,-42,0,-50,-50
28,-41,0,-50,-50
28,-40,0,-50,-50
28,-39,0,-50,-50
28,-38,5,-0.424353,-23.2557
28,-37,0,-50,-50
28,-36,0,-50,-50
28,-35,0,-50,-50
28,-34,0,-50,-50
28,-33,0,-50,-50
28,-32,0,-50,-50
28,-31,5,-0.424353,-23.2557
28,-30,0,-50,-50
28,-29,0,-50,-50
28,-28,0,-50,-50
28,-27,0,-50,-50
28,-26,0,-50,-50
28,-25,0,-50,-50
28,-24,0,-50,-50
28,-23,0,-50,-50
28,-22,0,-50,-50
28,-21,0,-50,-50
28,-20,5,-0.424353,-23.2557
28,-19,0,-50,-50
28,-18,0,-50,-50
28,-17,0,-50,-50
28,-16,0,-50,-50
28,-15,0,-50,-50
28,-14,0,-50,-50
28,-13,0,-50,-50
28,-12,5,-0.424353,-23.2557
28,-11,0,-50,-50
28,-10,0,-50,-50
28,-9,0,-50,-50
28,-8,0,-50,-50
28,-7,0,-50,-50
28,-6,0,-50,-50
28,-5,0,-50,-50
28,-4,0,-50,-50
28,-3,0,-50,-50
28,-2,0,-50,-50
28,-1,3,12.975,16.0382
28,0,3,12.975,16.0382
28,1,0,-50,-50
28,2,3,12.975,16.0382
28,3,0,-50,-50
28,4,3,12.975,16.0382
28,5,0,-50,-50
28,6,3,12.975,16.0382
28,7,3,12.975,16.0382
28,8,3,12.975,16.0382
28,9,3,12.975,16.0382
28,10,0,-50,-50
28,11,3,12.975,16.0382
28,12,3,12.975,16.0382
28,13,8,23.3672,27.3136
28,14,8,23.3672,27.3136
28,15,8,23.3672,27.3136
28,16,8,23.3672,27.3136
28,17,0,-50,-50
28,18,8,23.3672,27.3136
28,19,8,23.3672,27.3136
28,20,8,23.3672,27.3136
28,21,8,23.3672,27.3136
28,22,8,23.3672,27.3136
28,23,0,-50,-50
28,24,8,23.3672,27.3136
28,25,8,23.3672,27.3136
28,26,8,23.3672,27.3136
28,27,8,23.3672,27.3136
28,28,8,23.3672,27.3136
28,29,8,23.3672,27.3136
28,30,8,23.3672,27.3136
28,31,8,23.3672,27.3136
28,32,8,23.3672,27.3136
28,33,0,-50,-50
28,34,0,-50,-50
28,35,0,-50,-50
28,36,0,-50,-50
28,37,8,23.3672,27.3136
28,38,8,23.3672,27.3136
28,39,0,-50,-50
28,40,0,-50,-50
28,41,0,-50,-50
28,42,0,-50,-50
28,43,0,-50,-50
28,44,0,-50,-50
28,45,0,-50,-50
28,46,0,-50,-50
28,47,0,-50,-50
28,48,0,-50,-50
28,49,8,23.3672,27.3136
29,-49,5,-0.424353,-23.2557
29,-48,0,-50,-50
29,-47,0,-50,-50
29,-46,0,-50,-50
29,-45,0,-50,-50
29,-44,0,-50,-50
29,-43,0,-50,-50
29,-42,0,-50,-50
29,-41,5,-0.424353,-23.2557
29,-40,0,-50,-50
29,-39,0,-50,-50
29,-38,0,-50,-50
29,-37,0,-50,-50
29,-36,0,-50,-50
29,-35,0,-50,-50
29,-34,0,-50,-50
29,-33,0,-50,-50
29,-32,0,-50,-50
29,-31,0,-50,-50
29,-30,0,-50,-50
29,-29,0,-50,-50
29,-28,0,-50,-50
29,-27,0,-50,-50
29,-26,0,-50,-50
29,-25,0,-50,-50
29,-24,0,-50,-50
29,-23,5,-0.424353,-23.2557
29,-22,0,-50,-50
29,-21,0,-50,-50
29,-20,0,-50,-50
29,-19,0,-50,-50
29,-18,0,-50,-50
29,-17,0,-50,-50
29,-16,0,-50,-50
29,-15,5,-0.424353,-23.2557
29,-14,0,-50,-50
29,-13,0,-50,-50
29,-12,0,-50,-50
29,-11,0,-50,-50
29,-10,7,3.28255,-1.07213
29,-9,0,-50,-50
29,-8,0,-50,-50
29,-7,0,-50,-50
29,-6,3,12.975,16.0382
29,-5,0,-50,-50
29,-4,0,-50,-50
29,-3,0,-50,-50
29,-2,0,-50,-50
29,-1,0,-50,-50
29,0,0,-50,-50
29,1,3,12.975,16.0382
29,2,0,-50,-50
29,3,3,12.975,16.0382
29,4,3,12.975,16.0382
29,5,3,12.975,16.0382
29,6,3,12.975,16.0382
29,7,0,-50,-50
29,8,0,-50,-50
29,9,0,-50,-50
29,10,0,-50,-50
29,11,0,-50,-50
29,12,0,-50,-50
29,13,8,23.3672,27.3136
29,14,8,23.3672,27.3136
29,15,8,23.3672,27.3136
29,16,8,23.3672,27.3136
29,17,8,23.3672,27.3136
29,18,8,23.3672,27.3136
29,19,8,23.3672,27.3136
29,20,0,-50,-50
29,21,8,23.3672,27.3136
29,22,8,23.3672,27.3136
29,23,0,-50,-50
29,24,8,23.3672,27.3136
29,25,8,23.3672,27.3136
29,26,8,23.3672,27.3136
29,27,8,23.3672,27.3136
29,28,0,-50,-50
29,29,8,23.3672,27.3136
29,30,8,23.3672,27.3136
29,31,0,-50,-50
29,32,0,-50,-50
29,33,8,23.3672,27.3136
29,34,0,-50,-50
29,35,0,-50,-50
29,36,8,23.3672,27.3136
29,37,8,23.3672,27.3136
29,38,0,-50,-50
