A075,L061,16
A076,Ex019,0
A076,L123,0
A076,L123,6
A076,I013,0
A079,L267,13
A080,I018,13
A080,L268,13
A081,I021,14
A081,L182,17
A082,A100,13
A082,L125,0
A083,Ex061,0
A083,L037,0
A085,032,9
A085,166,13
A085,166,16
A085,I017,12
A085,L127,16
A085,L044,9
A085,L274,14
A087,108,13
A088,OUT009,20
A088,L128,8
A088,L129,19
A088,L186,12
A088,L181,24
A089,A142,13
A089,L110,13
A089,I024,16
A090,L130,4
A090,L131,2
A090,L132,19
A090,L233,0
A090,L289,0
A091,145,18
A091,145,21
A092,134,14
A092,134,22
A092,044,23
A092,A011,17
A092,I021,13
A092,L367,17
A092,L091,19
A093,179,15
A093,199,22
A093,083,15
A093,026,17
A093,L032,14
A093,I025,19
A093,L038,17
A093,L129,20
A093,I008,16
A095,L067,16
A095,L044,0
A095,L146,0
A095,I001,1
A095,L189,2
A095,L190,7
A095,L075,21
A096,A136,17
A096,L125,0
A097,OUT097,17
A097,086,4
A098,L133,22
A100,A137,9
A100,L125,22
A100,L125,9
A101,L134,9
A101,I013,12
A101,L040,16
A101,L040,14
A101,L077,16
A101,L097,23
A102,Ex012,0
A102,L075,0
A102,L075,0
A102,L075,0
A102,L191,5
A102,L191,5
A102,L044,0
A104,A014,11
A105,I017,5
A106,191,8
A106,044,14
A106,I018,14
A106,I018,14
A106,L293,16
A106,L281,5
A106,I013,8
A106,L323,8
A106,L228,10
A106,L324,11
A106,L175,15
A106,L200,17
A106,L325,20
A106,L326,23
A108,114,10
A109,160,14
A109,I017,12
A109,L055,13
A109,I008,15
A109,L038,15
A109,L071,17
A111,Ex017,9
A111,L079,9
A112,164,2
A112,L192,2
A112,L192,2
A112,L193,8
A113,L179,11
A113,L176,15
A113,L194,16
A116,129,10
A116,L136,10
A116,L046,14
A116,L137,21
A117,Ex017,5
A117,A111,12
A118,A096,17
A118,A131,17
A118,A136,17
A119,L033,0
A119,L038,0
A119,L048,4
A119,L138,20
A119,I001,0
A119,L139,19
A120,L226,0
A120,I016,0
A121,209,7
A121,209,10
A122,127,15
A122,L139,19
A122,L030,15
A123,A061,20
A123,222,18
A123,222,17
A123,T001,15
A123,I001,19
A123,I001,23
A123,L032,18
A124,Ex017,0
A124,A111,15
A124,L079,14
A124,L079,20
A125,I001,7
A125,L147,19
A125,L147,8
A125,T001,11
A125,T001,14
A126,086,0
A126,086,0
A126,OUT137,6
A126,OUT072,14
A126,L037,0
A126,L431,0
A126,L470,0
A126,L469,0
A127,154,14
A127,154,12
A127,L240,14
A127,L240,19
A127,L193,17
A127,L241,21
A130,001,5
A130,225,0
A130,L090,9
A130,L286,15
A131,A074,1
A131,A136,2
A131,A136,5
A131,A136,17
A131,A096,12
A131,A096,17
A131,L125,15
A131,L125,1
A132,L246,0
A132,L246,5
A133,A059,15
A133,L360,17
A133,L116,15
A134,L140,0
A134,L141,13
A135,A059,0
A135,L281,0
A136,A100,8
A136,A131,0
A136,L125,8
A136,L125,1
A137,114,10
A137,L218,11
A139,Ex005,0
A139,Ex005,22
A139,225,13
A139,A141,16
A139,A144,24
A139,L142,0
A139,L063,12
A139,L048,3
A139,L033,0
A140,L058,5
A141,L115,0
A141,L115,0
A141,L131,0
A142,L061,0
A142,L110,1
A142,I017,21
A143,A134,16
A143,Ex016,0
A143,129,13
A143,L032,0
A143,I009,0
A144,121,5
A144,121,18
A144,A139,23
A144,L128,0
A144,L113,0
A144,L143,0
A144,L144,9
A144,L145,13
A144,L120,0
A144,L051,19
A144,I016,19
A145,T001,0
A145,L195,0
Ex025,179,13
Ex025,166,24
Ex025,A054,18
Ex025,L032,16
Ex025,L032,13
Ex025,L321,24
Ex025,L302,23
OUT001,011,0
OUT001,001,0
OUT001,171,0
OUT001,L026,0
OUT002,011,0
OUT002,OUT001,0
OUT002,171,0
OUT002,L026,0
OUT002,L308,3
Ex026,193,0
Ex026,Ex041,0
Ex026,I001,0
Ex026,I001,0
Ex026,I022,0
Ex026,L099,0
Ex026,L044,0
Ex026,L044,0
OUT003,I001,4
OUT003,L146,7
OUT003,L097,9
OUT003,L061,16
OUT003,T001,19
OUT004,081,13
OUT004,216,13
OUT004,103,15
OUT004,072,16
OUT004,L233,19
OUT004,L051,13
OUT004,L067,16
OUT004,L042,15
OUT005,L037,15
OUT005,L331,15
OUT006,218,14
OUT006,I001,14
OUT006,L044,21
OUT006,L076,17
OUT006,L026,19
Ex029,L363,0
Ex029,L364,0
Ex030,EX003,0
Ex030,OUT206,0
Ex030,L253,0
Ex030,L032,0
Ex030,L394,0
Ex030,L394,0
Ex030,L061,0
Ex030,L061,0
Ex030,L075,0
Ex031,I022,0
Ex031,L043,0
EX032,L233,0
EX032,L233,0
Ex033,Ex035,0
Ex033,057,0
Ex033,L048,0
